118, 604
582, 2953
214, 1149
125, 604
462, 2416
233, 1149
368, 1821
822, 4187
683, 3509
378, 1821
582, 2953
115, 604
737, 3509
866, 4187
710, 3509
233, 1149
822, 4187
217, 1155
874, 4187
822, 4187
708, 3604
339, 1821
214, 1149
364, 1799
202, 1149
800, 4187
800, 4187
567, 2953
683, 3509
710, 3509
120, 559
108, 559
874, 4187
399, 1821
822, 4187
469, 2407
800, 4187
683, 3509
331, 1799
800, 4187
245, 1212
764, 3604
708, 3604
825, 4187
800, 4187
686, 3509
822, 4187
822, 4187
866, 4187
800, 4187
874, 4187
520, 2416
822, 4187
585, 3025
252, 1212
800, 4187
337, 1821
874, 4187
268, 1212
594, 3025
480, 2416
822, 4187
463, 2416
109, 604
825, 4187
368, 1821
262, 1212
866, 4187
825, 4187
109, 604
822, 4187
866, 4187
874, 4187
368, 1821
800, 4187
502, 2407
693, 3509
825, 4187
118, 604
866, 4187
683, 3509
337, 1821
866, 4187
520, 2416
109, 604
866, 4187
594, 3025
825, 4187
737, 3509
825, 4187
866, 4187
585, 3025
480, 2416
683, 3509
866, 4187
866, 4187
480, 2416
874, 4187
245, 1212
874, 4187
223, 1155
710, 3509
693, 3509
825, 4187
800, 4187
109, 576
463, 2416
874, 4187
710, 3509
825, 4187
822, 4187
642, 3025
874, 4187
331, 1799
800, 4187
866, 4187
642, 3025
800, 4187
825, 4187
482, 2407
462, 2416
822, 4187
399, 1821
825, 4187
822, 4187
825, 4187
874, 4187
822, 4187
764, 3604
874, 4187
800, 4187
822, 4187
825, 4187
825, 4187
822, 4187
708, 3604
642, 3025
364, 1799
585, 3025
585, 3025
822, 4187
825, 4187
594, 3025
691, 3604
800, 4187
683, 3509
118, 604
822, 4187
612, 3025
480, 2416
825, 4187
686, 3509
874, 4187
822, 4187
107, 576
592, 3025
729, 3604
451, 2407
491, 2416
729, 3604
822, 4187
708, 3604
683, 3509
866, 4187
115, 604
491, 2416
866, 4187
866, 4187
109, 604
693, 3509
354, 1799
693, 3509
233, 1149
238, 1212
825, 4187
800, 4187
874, 4187
800, 4187
737, 3509
800, 4187
686, 3509
245, 1149
118, 604
520, 2416
764, 3604
874, 4187
874, 4187
737, 3509
708, 3604
378, 1821
708, 3604
866, 4187
822, 4187
800, 4187
800, 4187
737, 3509
642, 3025
691, 3604
451, 2407
825, 4187
339, 1821
683, 3509
686, 3509
712, 3604
800, 4187
116, 573
874, 4187
115, 604
469, 2407
822, 4187
354, 1799
708, 3604
109, 604
463, 2416
822, 4187
137, 604
227, 1212
118, 604
822, 4187
874, 4187
825, 4187
368, 1821
737, 3509
800, 4187
737, 3509
712, 3604
245, 1212
592, 3025
825, 4187
737, 3509
825, 4187
737, 3509
822, 4187
825, 4187
800, 4187
693, 3509
339, 1821
118, 604
825, 4187
825, 4187
378, 1821
245, 1149
825, 4187
866, 4187
109, 576
866, 4187
825, 4187
118, 604
822, 4187
866, 4187
825, 4187
115, 604
378, 1821
866, 4187
866, 4187
800, 4187
683, 3509
737, 3509
683, 3509
594, 3025
710, 3509
462, 2416
800, 4187
202, 1149
683, 3509
585, 3025
737, 3509
874, 4187
642, 3025
825, 4187
364, 1799
822, 4187
377, 1799
800, 4187
378, 1821
238, 1212
866, 4187
874, 4187
800, 4187
737, 3509
592, 3025
874, 4187
764, 3604
866, 4187
822, 4187
825, 4187
800, 4187
238, 1212
111, 559
368, 1821
491, 2416
874, 4187
594, 3025
462, 2416
245, 1149
491, 2416
737, 3509
874, 4187
874, 4187
337, 1821
800, 4187
491, 2416
234, 1212
874, 4187
214, 1149
642, 3025
378, 1821
462, 2416
800, 4187
137, 604
874, 4187
482, 2407
252, 1212
612, 3025
331, 1799
612, 3025
262, 1212
399, 1821
822, 4187
686, 3509
822, 4187
874, 4187
825, 4187
710, 3509
378, 1821
693, 3509
268, 1212
874, 4187
378, 1821
822, 4187
585, 3025
337, 1821
463, 2416
729, 3604
451, 2407
710, 3509
874, 4187
708, 3604
594, 3025
245, 1149
503, 2407
462, 2416
109, 559
866, 4187
866, 4187
708, 3604
800, 4187
866, 4187
686, 3509
693, 3509
462, 2416
800, 4187
825, 4187
520, 2416
866, 4187
866, 4187
337, 1821
737, 3509
800, 4187
737, 3509
686, 3509
109, 604
825, 4187
825, 4187
866, 4187
503, 2407
874, 4187
825, 4187
737, 3509
822, 4187
463, 2416
822, 4187
618, 2953
729, 3604
223, 1155
737, 3509
118, 604
686, 3509
710, 3509
520, 2416
693, 3509
373, 1799
800, 4187
683, 3509
729, 3604
238, 1212
825, 4187
825, 4187
708, 3604
800, 4187
825, 4187
482, 2407
114, 573
866, 4187
866, 4187
874, 4187
874, 4187
822, 4187
822, 4187
822, 4187
866, 4187
337, 1821
866, 4187
800, 4187
245, 1212
822, 4187
683, 3509
825, 4187
825, 4187
693, 3509
109, 604
800, 4187
710, 3509
399, 1821
234, 1212
137, 604
866, 4187
234, 1212
594, 3025
825, 4187
223, 1212
800, 4187
245, 1149
469, 2407
825, 4187
399, 1821
822, 4187
480, 2416
378, 1821
822, 4187
109, 604
480, 2416
825, 4187
686, 3509
822, 4187
368, 1821
822, 4187
708, 3604
866, 4187
866, 4187
582, 2953
710, 3509
737, 3509
825, 4187
683, 3509
710, 3509
712, 3604
234, 1212
866, 4187
800, 4187
109, 559
825, 4187
825, 4187
337, 1821
874, 4187
520, 2416
337, 1821
712, 3604
800, 4187
567, 2953
118, 604
825, 4187
691, 3604
800, 4187
710, 3509
480, 2416
585, 3025
238, 1212
822, 4187
109, 604
737, 3509
874, 4187
686, 3509
874, 4187
592, 3025
866, 4187
729, 3604
800, 4187
866, 4187
262, 1212
800, 4187
800, 4187
693, 3509
866, 4187
683, 3509
683, 3509
368, 1821
825, 4187
822, 4187
268, 1212
245, 1149
249, 1212
451, 2407
822, 4187
683, 3509
451, 2407
238, 1212
502, 2407
874, 4187
214, 1149
642, 3025
693, 3509
227, 1212
710, 3509
520, 2416
567, 2953
737, 3509
825, 4187
800, 4187
255, 1149
368, 1821
226, 1212
800, 4187
245, 1212
866, 4187
800, 4187
825, 4187
710, 3509
377, 1799
825, 4187
825, 4187
710, 3509
268, 1212
866, 4187
642, 3025
686, 3509
339, 1821
710, 3509
874, 4187
686, 3509
874, 4187
686, 3509
825, 4187
693, 3509
866, 4187
822, 4187
822, 4187
368, 1821
874, 4187
245, 1212
800, 4187
866, 4187
822, 4187
874, 4187
866, 4187
825, 4187
822, 4187
822, 4187
822, 4187
683, 3509
800, 4187
764, 3604
238, 1212
825, 4187
693, 3509
585, 3025
800, 4187
822, 4187
202, 1149
800, 4187
233, 1149
825, 4187
825, 4187
874, 4187
226, 1212
825, 4187
234, 1212
214, 1149
729, 3604
866, 4187
866, 4187
109, 604
866, 4187
683, 3509
592, 3025
874, 4187
377, 1799
800, 4187
866, 4187
480, 2416
710, 3509
866, 4187
115, 604
825, 4187
800, 4187
800, 4187
866, 4187
825, 4187
567, 2953
822, 4187
822, 4187
118, 604
825, 4187
825, 4187
822, 4187
866, 4187
874, 4187
243, 1155
364, 1799
874, 4187
227, 1212
245, 1212
708, 3604
683, 3509
480, 2416
737, 3509
737, 3509
822, 4187
109, 604
822, 4187
111, 559
825, 4187
268, 1212
255, 1149
800, 4187
368, 1821
245, 1149
339, 1821
137, 604
368, 1821
243, 1155
866, 4187
693, 3509
683, 3509
800, 4187
482, 2407
480, 2416
642, 3025
800, 4187
825, 4187
109, 604
686, 3509
233, 1149
223, 1212
737, 3509
866, 4187
480, 2416
480, 2416
874, 4187
708, 3604
825, 4187
399, 1821
874, 4187
491, 2416
866, 4187
825, 4187
822, 4187
866, 4187
245, 1149
737, 3509
822, 4187
585, 3025
227, 1212
137, 604
354, 1799
729, 3604
874, 4187
822, 4187
462, 2416
874, 4187
592, 3025
800, 4187
642, 3025
606, 2953
822, 4187
110, 573
825, 4187
737, 3509
729, 3604
233, 1149
693, 3509
234, 1212
710, 3509
825, 4187
800, 4187
737, 3509
822, 4187
737, 3509
234, 1212
800, 4187
866, 4187
399, 1821
683, 3509
683, 3509
592, 3025
800, 4187
234, 1212
822, 4187
115, 604
255, 1149
255, 1149
214, 1149
686, 3509
874, 4187
238, 1212
686, 3509
874, 4187
874, 4187
686, 3509
115, 604
683, 3509
712, 3604
462, 2416
642, 3025
825, 4187
800, 4187
866, 4187
874, 4187
377, 1799
115, 604
686, 3509
710, 3509
825, 4187
874, 4187
874, 4187
874, 4187
712, 3604
693, 3509
874, 4187
612, 3025
463, 2416
503, 2407
874, 4187
234, 1212
502, 2407
480, 2416
115, 604
825, 4187
693, 3509
825, 4187
354, 1799
691, 3604
462, 2416
364, 1799
874, 4187
874, 4187
874, 4187
822, 4187
520, 2416
520, 2416
683, 3509
268, 1212
118, 604
866, 4187
825, 4187
268, 1212
642, 3025
606, 2953
712, 3604
683, 3509
874, 4187
233, 1149
451, 2407
729, 3604
822, 4187
245, 1149
693, 3509
874, 4187
825, 4187
729, 3604
822, 4187
825, 4187
737, 3509
866, 4187
825, 4187
825, 4187
866, 4187
874, 4187
800, 4187
866, 4187
866, 4187
822, 4187
594, 3025
109, 604
874, 4187
710, 3509
874, 4187
337, 1821
227, 1212
800, 4187
866, 4187
245, 1212
729, 3604
378, 1821
729, 3604
234, 1212
109, 604
825, 4187
612, 3025
238, 1212
825, 4187
825, 4187
874, 4187
331, 1799
120, 559
825, 4187
368, 1821
115, 604
115, 604
686, 3509
737, 3509
592, 3025
223, 1155
729, 3604
800, 4187
125, 604
737, 3509
491, 2416
866, 4187
693, 3509
822, 4187
737, 3509
238, 1212
825, 4187
683, 3509
691, 3604
866, 4187
462, 2416
686, 3509
800, 4187
800, 4187
710, 3509
642, 3025
462, 2416
800, 4187
683, 3509
378, 1821
109, 559
115, 604
800, 4187
252, 1212
708, 3604
462, 2416
825, 4187
825, 4187
520, 2416
683, 3509
377, 1799
686, 3509
825, 4187
866, 4187
866, 4187
800, 4187
462, 2416
800, 4187
710, 3509
866, 4187
866, 4187
825, 4187
118, 604
234, 1212
606, 2953
764, 3604
825, 4187
683, 3509
242, 1155
800, 4187
737, 3509
491, 2416
451, 2407
691, 3604
227, 1212
874, 4187
137, 604
451, 2407
693, 3509
109, 604
822, 4187
874, 4187
585, 3025
710, 3509
800, 4187
866, 4187
693, 3509
238, 1212
252, 1212
399, 1821
642, 3025
866, 4187
520, 2416
825, 4187
249, 1212
822, 4187
800, 4187
710, 3509
125, 604
580, 2953
866, 4187
580, 2953
693, 3509
800, 4187
825, 4187
800, 4187
737, 3509
822, 4187
686, 3509
825, 4187
874, 4187
683, 3509
520, 2416
368, 1821
825, 4187
115, 604
800, 4187
686, 3509
737, 3509
822, 4187
822, 4187
737, 3509
866, 4187
354, 1799
116, 573
800, 4187
399, 1821
822, 4187
125, 604
686, 3509
800, 4187
825, 4187
874, 4187
268, 1212
825, 4187
462, 2416
683, 3509
137, 604
710, 3509
866, 4187
693, 3509
245, 1212
585, 3025
866, 4187
866, 4187
115, 604
800, 4187
822, 4187
368, 1821
642, 3025
874, 4187
125, 604
866, 4187
109, 604
268, 1212
255, 1149
874, 4187
214, 1149
202, 1149
642, 3025
378, 1821
822, 4187
582, 2953
214, 1149
642, 3025
110, 573
737, 3509
582, 2953
482, 2407
502, 2407
683, 3509
866, 4187
822, 4187
825, 4187
109, 604
825, 4187
710, 3509
800, 4187
800, 4187
233, 1149
800, 4187
137, 604
223, 1212
825, 4187
874, 4187
242, 1155
693, 3509
686, 3509
800, 4187
712, 3604
115, 604
137, 604
822, 4187
874, 4187
800, 4187
226, 1212
491, 2416
234, 1212
822, 4187
866, 4187
866, 4187
399, 1821
399, 1821
480, 2416
874, 4187
710, 3509
592, 3025
378, 1821
825, 4187
708, 3604
822, 4187
580, 2953
800, 4187
