1115, 5311
1447, 7053
747, 3550
328, 1758
1000, 5311
226, 1178
747, 3550
1612, 8201
1569, 7613
265, 1178
1521, 7613
386, 1758
475, 2375
1510, 7613
1958, 10000
1447, 7053
1161, 5903
829, 4140
1680, 8201
1107, 5903
1447, 7053
1521, 7613
1762, 8799
1918, 9385
327, 1758
1331, 7053
593, 2943
498, 2375
1933, 9385
1680, 8201
98, 599
1933, 10000
1045, 5311
1061, 5311
666, 3550
626, 2943
1612, 8201
2055, 10000
1933, 9385
114, 599
494, 2375
327, 1758
782, 4140
494, 2375
229, 1178
998, 4726
1090, 5311
133, 599
98, 599
133, 599
1115, 5311
1723, 8799
129, 599
1352, 6469
327, 1758
914, 4726
133, 599
114, 599
998, 4726
1185, 5903
1447, 7053
1820, 8799
98, 599
265, 1178
557, 2943
1090, 5311
829, 4140
386, 1758
1161, 5903
1680, 8201
899, 4726
1820, 8799
722, 3550
1045, 5311
713, 3550
782, 4140
1352, 6469
1883, 9385
250, 1178
1554, 8201
2014, 10000
125, 599
1045, 5311
1805, 8799
557, 2943
498, 2375
557, 2943
1288, 6469
1455, 7053
1705, 8201
1288, 6469
1918, 9385
626, 2943
829, 4140
1161, 5903
350, 1758
1446, 7613
1762, 8799
1933, 10000
208, 1178
1415, 7053
579, 2943
250, 1178
1650, 8201
962, 4726
265, 1178
1723, 8799
953, 4726
1612, 8201
229, 1178
1569, 7613
1805, 8799
1569, 7613
1090, 5311
1185, 5903
1835, 9385
854, 4140
1933, 9385
953, 4726
1820, 8799
747, 3550
470, 2375
579, 2943
1567, 7613
208, 1178
1090, 5311
1220, 6469
98, 599
1510, 7613
367, 1758
998, 4726
806, 4140
1521, 7613
1918, 9385
666, 3550
1705, 8201
125, 599
475, 2375
125, 599
1090, 5311
475, 2375
2014, 10000
1352, 6469
438, 2375
1107, 5903
265, 1178
953, 4726
713, 3550
1816, 9385
386, 1758
713, 3550
557, 2943
1762, 8799
1689, 8799
702, 3550
1835, 9385
829, 4140
1554, 8201
953, 4726
854, 4140
494, 2375
1689, 8799
1612, 8201
1185, 5903
129, 599
1521, 7613
702, 3550
1933, 10000
1612, 8201
806, 4140
1835, 9385
953, 4726
1883, 9385
1510, 7613
470, 2375
1554, 8201
1820, 8799
1220, 6469
1352, 6469
125, 599
114, 599
1933, 9385
1288, 6469
226, 1178
498, 2375
722, 3550
1045, 5311
1650, 8201
2055, 10000
470, 2375
125, 599
1933, 9385
328, 1758
494, 2375
854, 4140
2040, 10000
1958, 10000
626, 2943
125, 599
1958, 10000
1918, 9385
1569, 7613
666, 3550
1107, 5903
1090, 5311
722, 3550
702, 3550
1933, 9385
1061, 5311
1289, 6469
1820, 8799
2040, 10000
1805, 8799
1689, 8799
470, 2375
1762, 8799
666, 3550
1045, 5311
854, 4140
782, 4140
1243, 5903
1000, 5311
98, 599
1705, 8201
962, 4726
1320, 6469
1243, 5903
386, 1758
1289, 6469
1569, 7613
1352, 6469
1958, 10000
98, 599
1000, 5311
1723, 8799
1918, 9385
869, 4140
1045, 5311
438, 2375
869, 4140
1331, 7053
1569, 7613
1816, 9385
1185, 5903
226, 1178
1554, 8201
702, 3550
265, 1178
125, 599
829, 4140
1612, 8201
1680, 8201
1569, 7613
626, 2943
114, 599
226, 1178
2040, 10000
1107, 5903
438, 2375
1567, 7613
914, 4726
1447, 7053
1650, 8201
1680, 8201
1352, 6469
1331, 7053
1689, 8799
229, 1178
1816, 9385
722, 3550
747, 3550
953, 4726
1243, 5903
386, 1758
1567, 7613
829, 4140
747, 3550
1918, 9385
1835, 9385
125, 599
1115, 5311
782, 4140
114, 599
557, 2943
114, 599
229, 1178
2055, 10000
579, 2943
998, 4726
1521, 7613
869, 4140
1805, 8799
2055, 10000
1000, 5311
829, 4140
1320, 6469
1918, 9385
2014, 10000
1933, 9385
962, 4726
782, 4140
579, 2943
722, 3550
1220, 6469
1405, 7053
1061, 5311
1680, 8201
702, 3550
1415, 7053
470, 2375
1816, 9385
1933, 10000
747, 3550
829, 4140
367, 1758
722, 3550
1554, 8201
1415, 7053
1650, 8201
494, 2375
1107, 5903
470, 2375
2014, 10000
806, 4140
1115, 5311
1820, 8799
367, 1758
1185, 5903
1045, 5311
1958, 10000
1762, 8799
1569, 7613
208, 1178
806, 4140
1000, 5311
438, 2375
1185, 5903
328, 1758
114, 599
438, 2375
806, 4140
829, 4140
666, 3550
1405, 7053
1689, 8799
1762, 8799
1554, 8201
1331, 7053
1061, 5311
2014, 10000
1289, 6469
1320, 6469
1567, 7613
1243, 5903
1185, 5903
593, 2943
1415, 7053
386, 1758
1554, 8201
1331, 7053
1185, 5903
350, 1758
129, 599
1933, 10000
1446, 7613
1455, 7053
129, 599
854, 4140
1000, 5311
713, 3550
125, 599
588, 2943
914, 4726
1835, 9385
1405, 7053
1107, 5903
1061, 5311
1650, 8201
1918, 9385
1612, 8201
250, 1178
626, 2943
1455, 7053
1220, 6469
498, 2375
498, 2375
1115, 5311
1816, 9385
470, 2375
914, 4726
1883, 9385
1185, 5903
1521, 7613
702, 3550
2014, 10000
702, 3550
713, 3550
1207, 5903
1000, 5311
914, 4726
1510, 7613
1352, 6469
1289, 6469
2055, 10000
1455, 7053
899, 4726
588, 2943
1415, 7053
1762, 8799
1612, 8201
1090, 5311
1723, 8799
1185, 5903
1705, 8201
1405, 7053
367, 1758
350, 1758
1289, 6469
702, 3550
1933, 10000
1705, 8201
250, 1178
1958, 10000
1933, 10000
1000, 5311
1918, 9385
1689, 8799
1207, 5903
2040, 10000
265, 1178
208, 1178
1816, 9385
1612, 8201
1510, 7613
557, 2943
782, 4140
1958, 10000
1933, 9385
350, 1758
1883, 9385
2014, 10000
1185, 5903
438, 2375
1455, 7053
1405, 7053
265, 1178
1933, 10000
829, 4140
829, 4140
869, 4140
962, 4726
125, 599
1220, 6469
1115, 5311
1289, 6469
129, 599
1958, 10000
98, 599
806, 4140
1446, 7613
1446, 7613
1107, 5903
1569, 7613
208, 1178
98, 599
327, 1758
494, 2375
1331, 7053
265, 1178
626, 2943
1415, 7053
1220, 6469
1320, 6469
1455, 7053
386, 1758
782, 4140
1115, 5311
133, 599
557, 2943
1569, 7613
1650, 8201
1220, 6469
1288, 6469
869, 4140
1816, 9385
1835, 9385
1705, 8201
1567, 7613
1723, 8799
579, 2943
854, 4140
129, 599
1723, 8799
125, 599
208, 1178
1243, 5903
593, 2943
1835, 9385
1415, 7053
1447, 7053
498, 2375
998, 4726
1883, 9385
1762, 8799
1883, 9385
1045, 5311
386, 1758
869, 4140
1207, 5903
133, 599
1933, 10000
722, 3550
1415, 7053
899, 4726
1805, 8799
593, 2943
579, 2943
438, 2375
1405, 7053
1446, 7613
250, 1178
1185, 5903
1650, 8201
1446, 7613
226, 1178
98, 599
328, 1758
1820, 8799
386, 1758
1650, 8201
125, 599
494, 2375
1510, 7613
1447, 7053
962, 4726
1415, 7053
328, 1758
854, 4140
1045, 5311
579, 2943
806, 4140
1650, 8201
782, 4140
1933, 9385
386, 1758
2014, 10000
1510, 7613
626, 2943
1000, 5311
1447, 7053
114, 599
1816, 9385
1680, 8201
1567, 7613
998, 4726
1723, 8799
133, 599
899, 4726
129, 599
1554, 8201
1447, 7053
328, 1758
1352, 6469
1320, 6469
1762, 8799
