1326, 6479
354, 1725
1495, 7669
636, 3021
140, 578
809, 4216
917, 4657
1050, 5294
326, 1725
362, 1725
1764, 8867
450, 2302
942, 4657
554, 2870
677, 3470
333, 1725
247, 1144
1601, 8281
483, 2331
560, 2870
350, 1725
1930, 9417
326, 1725
140, 578
792, 4065
560, 2870
480, 2302
1085, 5294
326, 1725
140, 578
924, 4657
554, 2870
1504, 7669
1313, 6479
1976, 10000
809, 4216
1035, 5352
680, 3470
1561, 7669
469, 2302
326, 1725
362, 1725
1147, 5886
586, 2870
446, 2302
249, 1229
2033, 10000
450, 2302
801, 4065
140, 578
369, 1821
1001, 4802
917, 4657
677, 3470
1732, 8867
1561, 7669
599, 2870
1077, 5294
1032, 5294
677, 3470
113, 578
1160, 5886
469, 2302
457, 2302
247, 1144
1001, 4802
506, 2414
924, 4657
354, 1725
1953, 10000
469, 2302
1391, 7086
912, 4657
917, 4657
242, 1144
477, 2414
560, 2870
554, 2870
362, 1725
242, 1144
354, 1725
480, 2302
1050, 5294
247, 1144
446, 2302
1209, 5886
801, 4065
350, 1725
1032, 5294
326, 1725
1854, 9417
1458, 7086
894, 4216
457, 2302
1326, 6479
1374, 7086
1978, 10000
333, 1725
912, 4657
457, 2302
254, 1229
1658, 8281
1871, 9417
1032, 5294
724, 3470
217, 1144
1732, 8867
369, 1821
804, 4216
1811, 8867
685, 3470
354, 1725
242, 1133
1269, 6479
1001, 4802
792, 4065
250, 1198
571, 2870
704, 3470
503, 2414
1140, 5935
677, 3470
1077, 5294
333, 1725
1032, 5294
350, 1725
333, 1725
469, 2302
599, 2870
599, 2870
1437, 7086
801, 4065
560, 2870
1001, 4802
919, 4802
571, 2870
685, 3470
472, 2414
1085, 5294
924, 4657
1617, 8281
350, 1725
685, 3470
247, 1144
350, 1725
680, 3470
240, 1229
590, 3021
2033, 10000
1561, 7669
836, 4065
560, 2870
635, 3021
942, 4657
1085, 5294
571, 2870
249, 1229
1001, 4802
211, 1144
578, 3021
928, 4802
457, 2302
1160, 5886
1764, 8867
680, 3470
703, 3604
1978, 10000
333, 1725
1209, 5886
691, 3604
823, 4065
1391, 7086
1504, 7669
1129, 5352
599, 2870
924, 4657
924, 4657
685, 3470
836, 4065
333, 1725
724, 3470
247, 1144
1237, 5935
127, 612
126, 592
1085, 5294
362, 1725
894, 4216
677, 3470
924, 4657
227, 1144
126, 612
924, 4657
1032, 5294
480, 2302
822, 4216
217, 1144
924, 4657
1374, 7086
469, 2302
446, 2302
792, 4065
457, 2302
111, 592
754, 3604
236, 1133
586, 2870
887, 4216
560, 2870
703, 3604
227, 1144
912, 4657
506, 2414
809, 4216
1209, 5886
942, 4657
1326, 6479
477, 2414
1010, 4802
571, 2870
1129, 5352
924, 4657
140, 578
1085, 5294
119, 592
242, 1144
823, 4065
836, 4065
457, 2302
1010, 4802
503, 2414
97, 578
1854, 9417
217, 1144
823, 4065
118, 578
1170, 5886
354, 1725
217, 1144
333, 1725
635, 3021
1326, 6479
1854, 9417
241, 1198
582, 3021
912, 4657
362, 1725
1976, 10000
1209, 5886
469, 2302
221, 1133
140, 578
1504, 7669
1209, 5886
1976, 10000
2033, 10000
362, 1725
1854, 9417
1458, 7086
813, 4065
1237, 5935
1577, 7669
1504, 7669
369, 1821
1617, 8281
1932, 9417
680, 3470
724, 3470
680, 3470
1601, 8281
724, 3470
1854, 9417
919, 4802
1147, 5886
887, 4216
1601, 8281
924, 4657
1085, 5294
822, 4216
362, 1725
635, 3021
217, 1144
801, 4065
1160, 5886
354, 1725
1824, 8867
1062, 5352
560, 2870
386, 1821
942, 4657
917, 4657
887, 4216
1269, 6479
2060, 10000
1577, 7669
1953, 10000
560, 2870
456, 2414
116, 592
354, 1725
724, 3470
917, 4657
1010, 4802
677, 3470
354, 1725
386, 1821
1129, 5352
792, 4065
1077, 5294
1458, 7086
582, 3021
2033, 10000
472, 2414
211, 1144
599, 2870
1811, 8867
560, 2870
677, 3470
703, 3604
113, 578
1495, 7669
364, 1821
326, 1725
480, 2302
704, 3470
1391, 7086
1269, 6479
217, 1144
326, 1725
227, 1144
254, 1229
1930, 9417
1140, 5935
119, 592
919, 4802
1824, 8867
680, 3470
350, 1725
754, 3604
554, 2870
912, 4657
1010, 4802
924, 4657
836, 4065
801, 4065
1532, 7669
919, 4802
1010, 4802
1032, 5294
249, 1229
97, 578
97, 578
586, 2870
924, 4657
560, 2870
822, 4216
944, 4802
677, 3470
677, 3470
1307, 6479
97, 578
97, 578
110, 578
677, 3470
1824, 8867
1391, 7086
677, 3470
1035, 5352
1077, 5294
1854, 9417
696, 3604
354, 1725
1561, 7669
247, 1198
1032, 5294
118, 578
211, 1144
506, 2414
110, 578
449, 2331
1170, 5886
354, 1725
217, 1144
120, 592
571, 2870
1085, 5294
1085, 5294
1077, 5294
1237, 5935
823, 4065
1269, 6479
1209, 5886
326, 1725
1050, 5294
813, 4065
560, 2870
912, 4657
1532, 7669
836, 4065
912, 4657
1532, 7669
211, 1144
110, 578
836, 4065
118, 578
355, 1821
1085, 5294
362, 1725
456, 2414
217, 1144
450, 2302
1824, 8867
554, 2870
1601, 8281
685, 3470
350, 1725
554, 2870
446, 2302
450, 2302
792, 4065
942, 4657
962, 4657
590, 3021
804, 4216
1160, 5886
350, 1725
480, 2302
1109, 5352
1658, 8281
1232, 5935
118, 578
347, 1821
1186, 5935
578, 3021
813, 4065
680, 3470
242, 1144
1269, 6479
369, 1821
586, 2870
116, 592
1085, 5294
1658, 8281
704, 3470
590, 3021
506, 2414
942, 4657
924, 4657
1658, 8281
1001, 4802
247, 1144
472, 2414
1050, 5294
599, 2870
457, 2302
813, 4065
1307, 6479
217, 1144
457, 2302
222, 1133
571, 2870
944, 4802
227, 1144
457, 2302
217, 1144
97, 578
1764, 8867
924, 4657
1391, 7086
1824, 8867
2060, 10000
1811, 8867
836, 4065
822, 4216
1561, 7669
347, 1821
355, 1821
1458, 7086
822, 4216
211, 1144
1035, 5352
1717, 8281
1160, 5886
354, 1725
1736, 8867
242, 1133
354, 1725
2060, 10000
1978, 10000
582, 3021
140, 578
1978, 10000
804, 4216
333, 1725
1617, 8281
760, 3604
2060, 10000
822, 4216
1085, 5294
1532, 7669
1232, 5935
1129, 5352
919, 4802
1085, 5294
1617, 8281
813, 4065
1269, 6479
1736, 8867
685, 3470
113, 578
1426, 7086
704, 3470
110, 578
894, 4216
586, 2870
754, 3604
247, 1144
1085, 5294
1577, 7669
480, 2302
1313, 6479
599, 2870
110, 578
1930, 9417
450, 2302
836, 4065
1326, 6479
1160, 5886
586, 2870
1062, 5352
118, 578
1050, 5294
578, 3021
1109, 5352
1764, 8867
350, 1725
1237, 5935
217, 1144
1732, 8867
599, 2870
801, 4065
350, 1725
362, 1725
724, 3470
1811, 8867
944, 4802
822, 4216
480, 2302
1307, 6479
1577, 7669
636, 3021
1717, 8281
247, 1144
560, 2870
801, 4065
919, 4802
586, 2870
